;name;qid;measure;value
653;BR(PL2);48;recip_rank;1.0
654;BR(PL2);49;map;0.4685213970928257
655;BR(PL2);49;recip_rank;1.0
566;BR(PL2);5;map;0.0
567;BR(PL2);5;recip_rank;0.0
656;BR(PL2);50;map;0.024390243902439025
657;BR(PL2);50;recip_rank;0.024390243902439025
658;BR(PL2);51;map;0.3414782282323067
659;BR(PL2);51;recip_rank;0.5
660;BR(PL2);52;map;0.3464507684294151
661;BR(PL2);52;recip_rank;1.0
662;BR(PL2);53;map;0.07881094744478687
663;BR(PL2);53;recip_rank;0.14285714285714285
664;BR(PL2);54;map;0.4290819921346589
665;BR(PL2);54;recip_rank;1.0
666;BR(PL2);55;map;0.18786698755048375
667;BR(PL2);55;recip_rank;0.5
668;BR(PL2);56;map;0.3006861697978186
669;BR(PL2);56;recip_rank;1.0
670;BR(PL2);57;map;0.11009923111199502
671;BR(PL2);57;recip_rank;0.09090909090909091
672;BR(PL2);58;map;0.04116038054776649
673;BR(PL2);58;recip_rank;0.0625
674;BR(PL2);59;map;0.006802721088435374
675;BR(PL2);59;recip_rank;0.006802721088435374
568;BR(PL2);6;map;0.24285375954140304
569;BR(PL2);6;recip_rank;1.0
676;BR(PL2);60;map;0.681592039800995
677;BR(PL2);60;recip_rank;1.0
678;BR(PL2);61;map;0.1987535473245886
679;BR(PL2);61;recip_rank;1.0
680;BR(PL2);62;map;0.448023428795842
681;BR(PL2);62;recip_rank;1.0
682;BR(PL2);63;map;0.47248892639697115
683;BR(PL2);63;recip_rank;1.0
684;BR(PL2);64;map;0.06517004631441234
685;BR(PL2);64;recip_rank;0.058823529411764705
686;BR(PL2);65;map;0.3092414831545266
687;BR(PL2);65;recip_rank;0.5
688;BR(PL2);66;map;0.022745045860359178
689;BR(PL2);66;recip_rank;0.016666666666666666
690;BR(PL2);67;map;0.09303975564079854
691;BR(PL2);67;recip_rank;0.3333333333333333
692;BR(PL2);68;map;0.12318070898809776
693;BR(PL2);68;recip_rank;1.0
694;BR(PL2);69;map;0.4603920199204508
695;BR(PL2);69;recip_rank;1.0
570;BR(PL2);7;map;0.5723191756888304
571;BR(PL2);7;recip_rank;0.5
696;BR(PL2);70;map;0.11579533941236068
697;BR(PL2);70;recip_rank;0.25
698;BR(PL2);71;map;0.269981468147967
699;BR(PL2);71;recip_rank;0.5
700;BR(PL2);72;map;0.38962260682223854
701;BR(PL2);72;recip_rank;1.0
